class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,38674,,178,150,0,0,0,0,0,0,48836,884934,1185328,336242,1218,0,1216980,0,0,0,0,0,2165884,1896338,490190,230324,0,0,0,0,276,64,0,0,0,0,0,776,1617060,838624,98,0,1162,380,822,25806,1602506,823804,2078,0,0,0,824422,580910,269496,214582,222908,303140,41100,0,0,0,2656370,0,14,170,8,1216980,35132,313650,175830,237620,203620,,,,,,,45340,38674.23,2656370,2656370,2653150,14897,16330,20362,233520,2456558,1209600,70880,0,56,0,2301634.56,0,153497.28,0,0,0,0,5376,297842,1061804,846598,232980,9570,2178,210,10,14,2656370,,2712,362,34542,108572,90134,1678562,534190,7412,72,0,348,224,874342,51150,0,3888,0,0,2314966,1352,108,0,0,0,0,0,0,0,0,19144,45162,7796,0,0,70302,10772,4197040,556230,0,0,0,0,415400,720.58,844,167484,482798,405940,220202,607910,292786,113294,55120,99042,11982,0,0
neg,0,,0,0,2,2,0,0,0,0,16,302,2164,0,0,0,1044,0,32,0,0,0,13768,13002,2110,106,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2482,0,1028,4,4,16,30,1400,0,0,0,0,1432,186,138,146,18,6,72,314,150,20,15894,0,12,0,0,1044,72,1628,452,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,2060,0.0,15894,15894,18050,20,0,1558,15780,2482,1209600,100,4,0,0,730.56,0.0,725.76,,,0,0,0,86,1260,1136,0,0,0,0,0,4,15894,,1024,6,2,12,634,610,194,0,0,0,0,62,216,156,0,0,0,0,824,8,64,0,0,0,0,0,0,0,0,66,0,0,432,120,8,4,2480,248,12,18,0,0,0,,,1824,394,42,30,68,94,4,24,2,0,0,0
neg,12,0,10,10,0,0,0,0,0,0,16,1968,4342,0,0,0,1766,0,0,0,0,0,3088,498,22208,810,0,0,0,0,14,12,0,0,0,0,0,0,0,948,5378,0,76,26,50,1092,164,4058,860,0,0,0,4752,342,90,70,194,26,512,64,156,120,25304,0,2,0,0,1766,144,18356,3840,,,,,,,,,22060,12.97,25304,25304,28252,28,0,2384,25120,6370,1209600,336,2,2,0,2589.12,0.0,2572.8,2,12,0,0,0,1274,3452,1540,54,6,0,0,0,10,25304,0,1268,22,10,32,618,1024,2650,702,0,0,6,14,2740,60,0,0,0,0,2742,52,46,0,0,0,0,0,0,0,0,192,0,0,350,362,118,24,4500,434,16,12,0,0,0,0.84,46,4104,1964,58,12,132,54,2,0,0,0,0,0
pos,53242,6,356,62,468,654,0,0,53374,336154,913724,1085254,389492,39810,3472,0,2327816,10816,0,,185498,365524,3978256,2946082,2147992,926788,10,0,0,0,828,326,0,0,0,0,0,0,0,490516,2329210,1554,16300,1312,1596,2216,15682,1966914,442132,375070,58,0,1235412,761448,174824,122876,102632,91156,82632,120524,74012,55764,6315036,598,648,1542,86,2327816,108266,760700,1382904,513100,530380,406460,280960,206800,0,0,0,185340,53241.22,6315036,6315036,3180364,16273,5402,,240780,2821576,1209600,284360,0,396,0,4298009.28,0,1459950.72,280,1310,11916,102064,460308,599722,854270,570416,184228,29930,7228,1198,1380,2224,6315036,2960,17690,874,301204,387612,722370,1237602,150420,3508,0,0,196,250,1964902,104530,300,7908,0,0,2026342,9768,2500,0,0,0,0,0,0,0,0,76020,20468,4230,23780082,3378184,258390,46108,448900,70014,5118390,98340,1414,1392,52241120,,3796,888232,1181042,552700,38954,25820,43776,16724,73136,896,0,0,2
neg,41674,,164,158,0,0,0,0,0,9454,87216,341578,1354984,652476,31962,120,1179150,0,248,0,8002,10304,2256344,2077514,258364,157848,0,0,0,0,384,118,0,0,0,0,0,49466,594154,1812566,21604,0,1372,930,758,784,87766,2386160,20,0,0,0,699404,647872,291528,235564,202904,155094,139404,105922,98,0,2523002,48,68,206,6,1179150,29400,140282,117690,123360,121820,,,,,,,9800,41674.5,2523002,2523002,2531394,16515,10044,8492,100000,2477790,1209600,72282,0,150,0,2197576.32,0,278847.36,0,584,0,0,61472,139598,504508,1380216,368472,19520,3952,52,0,4,2523002,,2666,332,39238,192360,106058,1021288,1100174,15494,180,0,232,342,2116070,31802,0,6620,0,0,2220512,1232,208,0,0,0,0,0,0,0,0,13732,36830,6398,0,0,60876,15810,182240,65012,0,0,0,0,1674510,692.82,748,292598,452062,250562,115848,241814,203342,223258,202334,469298,26674,0,0
neg,12,0,14,14,0,0,0,0,0,0,2,1996,2796,0,0,0,1608,0,0,0,0,0,5252,3862,4476,562,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4794,0,52,6,10,84,1044,660,2938,0,0,0,3242,518,234,92,564,140,4,0,0,0,9730,0,0,8,0,1608,90,3378,1080,,,,,,,,,4420,11.86,9730,9730,10970,15,0,922,9660,4838,1209600,180,2,2,0,1692.48,0.0,2004.48,0,20,0,0,0,470,3096,638,586,4,0,0,0,6,9730,0,1152,8,20,578,70,1634,1156,176,0,0,16,30,2048,38,0,0,0,0,2048,28,38,0,0,0,0,0,0,0,0,92,0,0,0,0,54,22,4720,478,0,0,0,0,0,0.78,32,3164,1258,244,54,58,16,0,0,0,0,0,0
neg,55184,,182,118,0,0,0,0,0,0,57398,742752,2110178,804632,40140,44,1621834,0,0,0,0,0,3444960,3089738,554974,290654,0,0,0,0,228,76,0,0,0,0,0,56604,1205658,2095120,397762,0,3588,2514,4548,218948,2714564,810952,30,0,0,0,1372600,856260,345902,273372,227730,186206,180474,299728,12872,0,4000726,198,146,362,2,1621834,41138,312258,241128,161980,168600,156720,,,,,,60620,55184.94,4000726,4000726,4007590,23300,7504,32654,364360,3755144,1209600,98872,0,168,0,3083649.6,0.0,668729.28,0,0,0,0,0,250360,1214748,1878360,380078,25366,6078,154,0,4,4000726,,5750,706,43648,356596,172026,2055114,1099760,21466,78,0,346,230,2790320,25602,28,23088,0,0,3108394,2250,254,0,0,0,0,0,0,0,0,20642,56496,9382,0,0,115814,16404,666520,109824,0,0,0,0,12563140,1527.86,1604,692780,603884,446510,231134,480898,422760,347558,214858,301334,13428,0,0
neg,30904,,0,,0,0,0,0,0,0,18326,499672,879452,193542,98,0,838448,0,42,0,0,0,1507098,1422780,134454,62514,0,0,0,0,0,0,0,0,0,0,0,2410,648274,716370,224036,0,2476,828,842,1232,19596,1541476,24640,0,0,0,625688,356328,214794,139272,101278,103838,49110,782,0,0,1641884,0,84,124,42,838448,14048,63518,70378,101200,1310700,1310700,1310700,1310700,1310700,1310700,1310700,30120,30903.42,1641884,1641884,1628680,7959,69290,41620,429240,1591090,1209600,0,,,,1480813.44,0.0,107170.56,,,0,0,54,239824,723778,575644,45406,5272,1100,12,,0,1641884,,2622,270,32412,72074,58776,1072494,340690,11732,20,0,,,,,,,,,,948,64,0,0,0,0,0,0,0,0,6608,18824,4270,0,0,53326,8358,2519980,290324,0,0,0,0,1278740,,,118902,196782,109058,65758,258578,370396,276036,116210,77792,1578,0,0
neg,675878,,0,,0,0,0,0,0,1986,1285874,17875210,26145440,4992096,93858,0,25636156,70370,3913164,,4892,9722,63019450,50009788,16770764,7505758,0,0,334750,1324,0,0,0,0,0,0,0,929316,17927156,12115498,19422494,0,46232,18618,31830,62624,16081416,34017426,136278,32,6,2,17020014,9765338,4096984,3273546,2611452,2449022,3457894,5818944,1784674,116596,79806916,0,1374,1532,698,25636156,905204,7537088,9140910,86680,108400,153820,215420,174280,227300,358880,299280,144720,675878.99,79806916,79806916,51450788,355371,1872996,,995740,50394464,1209600,0,,,,62325741.12,0.0,38816925.12,0,0,0,0,137470,6450534,23340038,17704480,2445328,261068,54486,1060,,5444,79806916,,45282,13258,326382,5765934,4079702,33929124,6102472,132218,92,0,,,,,,,,,,19128,1804,0,0,0,0,0,0,0,0,734100,34666,7600,0,0,357398,57574,16099620,4814254,0,0,0,0,30997820,19432.04,25072,8415994,11579904,6019242,2785196,6073618,7153484,4836916,2038926,1483324,7860,0,0
neg,15020,,2130706438,508,0,0,0,0,0,0,3588,507242,529840,49100,342,0,428558,0,0,0,0,0,1003472,870390,207728,104998,0,0,0,0,648,138,0,0,0,0,0,21182,799064,171678,98188,0,1566,4674,4238,57330,798448,223206,604,34,10,2,435396,202292,94118,92122,74288,108500,83396,0,0,0,1211490,0,172,58,12,428558,11388,111990,94110,,,,,,,,,205320,15020.98,1211490,1211490,1212320,6330,1496,119548,1208200,1090112,1209600,29652,4,84,0,835665.6,0.0,255938.88,0,0,0,0,0,84602,552296,396388,51470,3932,1336,88,40,46,1211490,,1712,172,30214,130586,63846,558860,298286,6342,94,0,996,270,775062,6016,0,6150,0,18,848352,1148,236,0,0,0,0,0,0,0,0,7092,18560,6932,0,0,23214,4222,2280040,246014,0,0,0,0,0,596.82,492,265274,162910,122196,53200,107872,105840,123480,101614,47726,0,0,0
neg,48804,0,686,,0,0,0,0,0,0,494896,1723836,716738,171400,18158,0,1468386,0,112,0,2836,5080,2731180,2321516,590376,339742,0,0,0,0,376,3272,0,0,0,0,0,0,268518,2224102,632408,0,3830,1974,3986,10086,67196,575170,2462786,0,0,0,1240320,639742,344904,217114,140492,100122,79932,74520,42978,244904,3325276,4004,3084,5456,72,1468386,52024,278632,309328,217640,203500,,,,,,,161700,48804.96,3325276,3325276,3277758,18020,246456,84548,897000,3127254,1209600,0,,,,2647984.32,4367.04,470756.16,112,478,0,0,26216,350138,1019730,976206,516734,153950,69150,12904,,628,3325276,0,5902,864,310154,227104,192114,1792928,580682,15032,248,0,,,,,,,,,,2626,174,0,0,40,4368,0,0,0,0,24904,11782,2692,7591590,1274922,142322,27036,4338240,888186,3192262,23848,0,0,0,1692.64,1708,498648,464002,321454,173602,339976,272934,438476,605952,9984,0,0,0
neg,40084,,0,,0,0,0,0,0,0,32856,702442,1629508,88092,698,0,1156636,0,0,0,0,0,2104918,1704870,566746,334634,0,0,0,0,0,0,0,0,0,0,0,3156,96534,199476,2154430,0,2406,856,1980,1866,628526,1817110,852,0,0,0,711350,638638,451552,284926,158650,97848,74774,35844,14,0,2672380,230,170,362,0,1156636,36954,227046,336012,249980,225940,,,,,,,83200,40083.02,2672380,2672380,2671636,14042,62816,20230,245240,2453596,1209600,0,,,,2043775.68,0.0,407212.8,0,0,0,0,9370,221178,1489612,659108,60596,11472,2260,0,,0,2672380,,5358,720,13776,203636,126488,1039648,1029946,33652,372,0,,,,,,,,,,2584,356,0,0,0,0,0,0,0,0,20498,16708,4080,0,0,49260,9424,4892320,601010,0,0,0,0,83100,1546.3,1704,423086,330080,164428,74308,177980,291392,385958,349464,256400,500,0,0
neg,35162,2,2130706432,18,0,0,0,0,0,2124,570108,1260756,278002,7160,0,0,963042,0,92,0,16072,22148,1968822,1781650,394200,144950,0,0,0,0,72,50,0,0,0,0,0,0,12032,846638,1259480,0,2458,2752,4768,7866,13484,140774,1945364,684,0,0,880556,440942,264452,140064,95286,72070,56782,61724,36736,69538,2379584,1632,688,3994,10,963042,21288,225544,167800,217720,,,,,,,,171140,35161.12,2379584,2379584,2347770,11200,3818,113118,1164680,2124500,1209600,48752,2,42,0,1808655.36,0.0,312979.2,100,772,0,0,50988,258712,598300,831454,243572,104644,30184,296,76,86,2379584,0,3984,502,56078,172318,95472,1124718,654202,10722,154,0,20,80,229062,602028,0,19644,0,0,1830216,1622,466,0,0,0,0,0,0,0,0,11902,9662,4194,5237358,558236,60626,8354,18711760,2110510,2281588,15572,0,0,0,11.36,1094,330780,280288,179162,82346,161552,122652,238796,720850,1724,0,0,0
neg,1058548,,,,0,0,0,0,0,0,0,0,0,0,0,0,28606488,10712,0,,1981802,2647140,48578028,45517666,10718226,3827782,8,0,0,0,1954,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61284308,1464,2590,810,0,28606488,715052,5884930,4798504,263620,266300,263040,242140,252200,188000,257460,338520,119500,1058547.36,61284308,61284308,270,0,206664,,707120,0,1209600,0,,,,49421819.52,0.0,6228029.76,0,0,0,0,0,0,0,0,0,0,0,0,,0,61284308,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5232,264,,,,,,,,,372708,107642,19982,258887736,2372806,377784,51818,4571400,1170236,1998202,85636,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,40154,,382,252,0,0,0,0,0,0,7804,359282,1451076,998998,74004,9626,1360904,0,0,0,0,0,2559166,2242334,666240,240862,0,0,0,0,272,124,0,0,0,0,0,10496,1065362,1032714,792218,0,3218,1748,2068,3226,71606,2818656,268,0,0,0,1161344,671098,272546,199788,168758,150202,163780,113122,152,0,3225972,34,298,398,30,1360904,38588,371776,289736,290540,220700,,,,,,,148600,40154.73,3225972,3225972,3210322,17030,4482,75498,800040,2900790,1209600,89250,0,118,0,2533493.76,0.0,364324.8,2,838,0,0,0,116640,833386,1304022,617118,26002,3358,264,6,10,3225972,,5192,562,171752,169854,278600,1979674,283050,12052,54,0,458,338,2521490,91278,0,142,0,0,2592358,1906,114,0,0,0,0,0,0,0,0,20190,23966,8080,0,0,110412,21818,106840,18012,3153624,38010,0,0,39154760,1188.32,1226,398440,594798,391990,199606,678988,634858,1900,158,22,30,0,0
neg,1572,,2130706466,50,0,0,0,0,0,0,58,50166,47728,142,0,0,41216,0,0,0,0,0,92884,85634,9838,5500,0,0,0,0,24,14,0,0,0,0,0,4142,75466,4104,14382,0,72,12,18,30,1000,96962,0,0,0,0,38706,41582,10940,5232,1354,202,48,30,0,0,102734,0,418,108,0,41216,956,4656,5158,,,,,,,,,9640,1572.83,102734,102734,105960,336,192,10162,102520,98094,1209600,2604,2,6,0,87091.2,0.0,10913.28,0,16,0,0,0,35820,51304,10334,526,104,6,0,0,4,102734,,148,24,712,8438,2296,21042,62936,2362,136,0,74,78,87136,45664,0,24,0,10,87498,86,16,0,0,0,0,0,0,0,0,450,988,400,0,0,2508,468,463460,46376,0,0,0,0,572860,54.64,48,12218,15080,5622,3296,9830,51238,770,40,0,0,0,0
neg,29368,,382,0,0,0,0,0,0,0,110,36062,1186334,897796,85122,10250,907980,0,0,0,0,0,1940602,1648328,453772,237952,0,0,2514,0,1364,214,0,0,0,0,0,9506,428346,813492,964330,0,1158,564,1150,184604,1759106,269084,8,0,0,0,745686,415232,136104,105624,97306,117790,336564,261368,0,0,2394768,34,24,22,42,907980,26250,222358,230214,233420,,,,,,,,215680,29367.62,2394768,2394768,2372508,18102,248,115216,1179920,2215674,1209600,81350,0,0,0,1807631.04,0.0,406499.52,0,0,0,0,0,2978,272808,1377468,536224,21980,4030,186,0,10,2394768,,3160,394,45138,263112,147778,1495096,252210,8708,78,0,0,0,0,0,0,0,0,0,0,2126,132,0,0,0,0,0,0,0,0,15144,28322,4868,0,0,59736,12968,46420,7852,0,0,0,0,0,778.92,906,425060,522308,293794,120648,210232,156954,155256,123224,204122,4076,0,0
neg,38908,,366,332,0,0,0,0,0,0,3482,380638,1757142,490286,23594,372,1210176,0,0,0,0,0,2301622,1966146,480658,283786,0,0,0,0,1196,402,0,0,0,0,0,103252,1636098,914864,1300,0,3026,948,1042,103734,2083898,462860,6,0,0,0,932778,674998,257134,190850,148642,118834,159754,172434,90,0,2782740,164,156,354,14,1210176,34904,207526,271726,148720,289260,,,,,,,37620,38908.91,2782740,2782740,2776834,16307,6084,31496,358520,2655514,1209600,82984,0,140,0,2241026.88,0.0,407137.92,0,0,0,0,0,44482,1036702,1327638,231854,12806,1980,52,0,4,2782740,,4810,486,74952,210128,165886,1767208,415160,16636,248,0,688,948,2219712,47192,0,14144,0,14,2276068,2016,280,0,0,0,0,0,0,0,0,17900,34082,6770,0,0,92388,20864,188660,33528,0,0,0,0,8908930,943.42,1090,432464,430472,366150,223852,452768,307202,220026,107302,114626,652,0,0
neg,2936,,34,28,0,0,0,0,0,320,55136,122354,49020,234,0,0,94652,0,0,0,3708,5670,212478,186478,71758,15836,0,0,0,0,118,8,0,0,0,0,0,0,0,34626,192438,0,2228,738,970,2454,5912,214722,40,0,0,0,90454,68564,46270,12212,4362,2292,1254,1320,336,0,288076,44,44,56,4,94652,3342,39138,32332,,,,,,,,,70300,2935.16,288076,288076,291960,959,46,27802,286540,227064,1209600,6786,0,18,0,158039.04,264.96,68163.84,8,152,0,0,42910,71036,98536,12730,1552,288,12,0,126,210,288076,,1432,94,16572,14838,34900,156898,2330,0,0,0,42,4,160148,62100,0,24,0,0,164698,640,422,0,3298,0,0,0,0,0,0,2162,330,72,128358,39332,5886,1464,1420,274,95148,264,0,0,1935220,281.3,334,71118,31358,17640,6590,9702,6794,35392,47830,640,0,0,0
neg,104,2,2130706432,16,0,0,0,0,0,2132,8976,58204,27684,1782,0,0,41402,0,0,0,3926,6314,114416,97192,40734,9850,0,0,0,0,46,18,0,0,0,0,0,0,0,12274,86504,0,1584,782,884,2516,6234,73652,8484,4642,0,0,92672,2306,984,782,566,426,274,428,138,202,159236,0,0,0,0,41402,966,15140,24580,,,,,,,,,39220,103.54,159236,159236,153096,181,0,15018,157780,99076,1209600,1342,2,8,0,11610.24,61545.6,24665.28,46,204,0,1504,7464,29952,43124,12502,4138,90,4,0,0,6,159236,0,1708,96,398,9914,17068,37920,29862,1750,62,0,16,36,15296,30,0,2,0,0,15396,304,352,200,11714,100,89238,0,0,0,0,1218,0,0,5014,714,256,60,6200,616,151124,16,0,0,0,4.36,824,88104,7218,368,62,274,346,800,1606,0,0,0,0
neg,36296,,702,642,0,0,0,0,0,0,54174,1017274,1182854,91116,112,0,1202174,0,0,0,0,0,2110032,1768670,507304,237550,0,0,0,0,1050,292,0,0,0,0,0,0,1065982,1135804,143744,0,3056,1662,1714,5560,1405888,911134,16514,2,0,0,928770,536970,200066,138818,116528,173284,251074,20,0,0,2618530,0,28,480,2,1202174,29572,220470,284916,230040,243640,,,,,,,25040,36296.07,2618530,2618530,2593830,13889,2686,11062,189300,2345530,1209600,100230,6,198,0,2022487.68,0.0,315002.88,0,0,0,0,258,243740,1124784,850268,103602,17246,5192,440,2298,2352,2618530,,6026,736,25646,195508,106794,1094402,876734,39076,598,10,1056,676,2018240,29268,0,75918,0,0,2050310,2380,312,0,0,0,0,0,0,0,0,16862,40120,7394,0,0,98720,18712,82120,10774,0,0,0,0,0,1814.76,1894,343708,463986,171838,100690,247068,295070,293256,208156,218050,3708,0,0
neg,296,4,160,,0,0,0,0,0,584,131924,61194,8372,90,0,0,91736,576,0,0,3660,5670,178478,154590,583742,14730,0,0,0,0,166,162,0,0,0,0,0,0,0,72638,129526,0,3426,696,854,1764,2956,186504,5964,0,0,0,184222,9708,3596,1688,1070,1288,338,130,70,54,766144,22,10,70,0,91736,2340,549356,32816,,,,,,,,,581320,296.49,766144,766144,761720,399,0,75726,764020,202630,1209600,2214,,,,24598.08,40265.28,135286.08,18,160,0,0,98816,53660,29780,16438,3252,180,22,16,,130,766144,0,2826,132,20120,50892,40184,32654,48728,6444,184,0,,,,,,,,,,564,202,0,0,0,41998,0,0,0,0,2102,20,6,0,0,1162,264,0,0,0,0,0,0,0,527.32,318,178944,12134,2200,546,1256,1220,696,1178,3916,74,0,0
neg,978,0,34,24,0,0,0,0,0,47040,3234,2958,15498,0,0,0,10188,0,0,0,15046,20962,33354,42210,12756,1652,0,0,0,0,138,76,0,0,0,0,0,0,0,15088,53642,0,15768,6,8,8,70,36344,2714,13812,0,0,28522,28588,2450,1136,950,640,414,4262,1722,46,61192,26,2,0,0,10188,412,4590,8072,,,,,,,,,12480,977.83,61192,61192,81868,546,36,5926,60820,68818,1209600,978,18,14,0,46488.0,10.56,6722.88,0,42,0,20854,28768,3050,6428,8276,1334,20,0,0,14,20,61192,0,15634,24,300,722,5430,44790,1826,4,0,0,46,116,45886,12326,0,0,0,0,47998,132,58,0,0,0,214,0,0,0,0,604,40,4,0,0,764,138,3000,342,9050,56,0,0,0,310.42,100,10390,5456,2874,1708,14418,2096,2700,29088,0,0,0,0
neg,39628,,0,,0,0,0,0,0,0,734,152390,2179834,629634,10168,210,1533162,0,0,,0,0,2750964,2444144,904270,237986,0,0,6332,0,0,0,0,0,0,0,0,24734,1588064,800390,559782,0,8494,11684,19916,31638,2136574,764658,6,0,0,0,1137630,339094,162754,119972,106792,212476,528146,358968,7138,0,3655542,1380,1820,1018,126,1533162,36436,674768,227962,353480,266180,275680,0,0,0,0,0,3080,39627.14,3655542,3655542,,25292,279982,,19580,,1209600,0,,,,2640469.44,0.0,328290.24,,,0,0,0,2496,694356,1865304,316270,65124,27954,1466,,0,3655542,,2482,490,157978,122210,529274,1985322,171860,3350,4,0,,,,,,,,,,1714,130,,,,,,,,,21148,42288,7050,0,0,101968,15462,2944860,658038,0,0,0,0,,,,342196,825066,479674,230228,536114,404680,77294,40038,36580,1100,0,0
neg,58386,,0,,0,0,0,0,0,0,2286,554516,2804546,1016836,45790,0,2251054,0,48,0,0,0,3929272,3519118,610942,348994,0,0,0,0,0,0,0,0,0,0,0,118024,1804124,2182652,319174,0,6986,7264,5062,10208,2003108,2366220,25122,2,2,0,1919674,582856,327536,266592,229724,230968,279460,472656,113972,536,4540892,842,1676,772,630,2251054,58070,238348,370512,155500,130660,157960,,,,,,159240,58386.0,4540892,4540892,4495828,31143,915912,86366,903620,4423974,1209600,0,,,,3582253.44,0.0,834558.72,0,0,0,0,0,71290,1375006,2460508,483268,28662,5180,60,,0,4540892,,3248,800,379082,354206,399940,3027090,252172,7436,0,0,,,,,,,,,,3570,238,0,0,0,0,0,0,0,0,30142,59462,9174,0,0,153990,24254,5244260,1926182,0,0,0,0,28525270,1569.46,1888,867432,1127920,596380,219928,339446,302162,208854,195220,531152,35480,0,0
neg,45326,,970,828,0,0,0,0,0,213948,3338344,3071548,1306864,515908,143422,8788,3337526,0,80,0,113070,235772,7248492,6366328,1437726,946328,2,0,0,0,3066,820,0,0,0,0,0,0,6383522,2212060,3240,0,28980,17014,16532,17888,916378,7602008,22,0,0,0,5058206,1995060,484312,258574,164104,139186,146948,272876,79460,96,8799268,478,2188,1298,0,3337526,105280,498170,935516,168020,189760,169880,208080,189560,198820,261740,,47760,45325.84,8799268,8799268,8822436,34492,5000,31034,328160,8598822,1209600,337778,70,342,0,4212787.2,2798484.48,1582908.48,732,1446,0,5882,687262,3290200,2783092,1690014,135390,6306,670,6,2198,2214,8799268,,3316,626,2091108,773576,4841006,888512,678,0,0,0,1218,2274,3853168,105110,0,14974,0,0,4305926,8112,406,0,0,7040,2859894,6670,2845188,0,0,47112,22958,8078,0,0,275480,38452,19143400,1975954,8619950,28164,0,0,5325840,948.78,1110,4430120,2228752,1095846,426268,343134,35374,29098,9972,258,0,0,0
neg,38024,,0,,0,0,0,0,0,0,1094,440910,1562676,368050,6182,0,1097078,0,0,0,0,0,2210354,1967002,326926,195204,0,0,0,0,0,0,0,0,0,0,0,183384,1163546,997746,34236,0,1604,622,974,128060,1878308,369330,14,0,0,0,867844,458294,234730,191902,162848,143470,239638,80186,0,0,2537960,0,306,478,0,1097078,29336,204610,121518,150400,154880,,,,,,,16220,38023.96,2537960,2537960,2542086,12363,487922,8664,112220,2378912,1209600,0,,,,2093319.36,0,282493.44,0,0,0,0,0,61348,771466,1140532,371050,27100,6910,506,,0,2537960,,3776,500,5756,196306,117898,1523100,514912,16652,12,0,,,,,,,,,,1736,220,0,0,0,0,0,0,0,0,15674,42674,7810,0,0,95040,19596,4829620,864026,0,0,0,0,1091770,1048.64,1150,298310,442544,289008,150976,318968,206590,165736,136416,347438,22926,0,0
neg,13494,2,2130706432,,0,0,0,0,0,2618,144758,884850,476926,59366,0,0,592654,0,0,0,8398,15420,1423278,1233080,533072,169438,2,0,0,0,48,100,0,0,0,0,0,0,0,545074,1023444,0,2024,1748,1998,3938,3340,1534704,17110,3656,0,0,958102,206840,112070,91014,55650,34302,27078,31796,28984,22682,1965094,50,46,602,34,592654,20198,329556,202044,343740,,,,,,,,186320,13493.38,1965094,1965094,1954896,5669,72244,73786,752140,1569500,1209600,0,,,,893880.0,344913.6,329516.16,36,434,0,0,45394,358678,788260,339220,32232,3860,798,76,,1928,1965094,0,3408,352,156378,233596,330062,517028,318524,9122,48,0,,,,,,,,,,2844,84,0,0,460,352816,0,0,0,0,10288,3190,1144,1883430,245496,41266,10018,7020240,1185336,1375956,10886,0,0,0,1088.64,762,692780,300748,134454,54322,85148,76660,84516,138638,1252,0,0,0
neg,138372,2,918,,0,0,0,0,5766,415450,3260548,5656048,1343538,51906,5622,0,4873450,0,0,0,283610,393256,9927744,9334474,1628498,504460,8,0,0,0,1184,116,0,0,0,0,0,0,0,788178,9950700,0,28744,8570,8542,15246,33412,10147060,176042,321262,0,0,4023096,3142618,1517876,666812,389848,309826,255574,260258,118274,54696,11844590,2368,4082,5262,0,4873450,139652,592710,1031010,178720,198720,149160,146520,145260,178960,142420,144680,128660,138372.88,11844540,11844590,11607744,43782,147682,69080,919140,10768358,1209600,0,,,,8440500.48,0.0,2299497.6,138,2738,2082,182036,646944,2847228,3288914,1420174,998820,985482,355074,12124,,10428,11844590,0,28284,3904,1366114,1493710,786680,3667768,3303914,88102,402,0,,,,,,,,,,31686,818,0,0,0,0,0,0,0,0,65646,45784,9874,0,0,584972,102470,14042880,1645346,0,0,0,0,137372420,7871.5,8772,2455916,2589308,1000072,319464,618808,484112,519424,2706112,45616,46,0,0
neg,14,0,22,18,0,0,0,0,0,0,5248,2196,1658,0,0,0,2738,0,0,0,1586,3336,6246,5004,13150,500,0,0,0,0,22,36,0,0,0,0,0,0,0,2826,6276,0,76,0,2,346,636,826,4590,2626,0,0,7546,388,148,266,114,360,156,124,0,0,21038,0,4,0,0,2738,194,10044,3068,,,,,,,,,13020,14.55,21038,21038,21450,37,0,1956,20740,9168,1209600,404,2,8,0,2812.8,194.88,5114.88,0,14,0,0,5000,1658,1516,928,0,0,0,0,0,6,21038,0,1048,6,20,14,1258,6338,418,0,0,0,14,44,3186,50,0,32,0,0,3552,94,84,0,0,0,0,0,0,0,0,238,0,0,644,638,76,26,12720,1260,0,14,0,0,0,1.06,58,6540,2244,86,34,58,80,54,6,0,0,0,0
