class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,44742,2130706440,976,0,0,0,0,0,0,12822,628752,1503688,768272,43036,4830,1246374,0,0,0,0,0,2463026,1926432,906100,472682,0,0,0,0,1892,336,0,0,0,0,0,1526,1423756,1458246,77872,0,4730,1574,3064,275922,2350550,325550,10,0,0,0,995420,569366,275346,222520,195130,186512,277578,239048,480,0,3369746,174,36,64,20,1246374,42560,577894,319746,357660,341620,,198860,44742.84,3369746,3369746,3364256,21251,234,90308,944040,2961400,1209600,89764,2,114,0,2600088.96,0,357320.64,0,0,0,0,0,232800,834288,1449420,418756,21294,4426,416,6,12,3369746,6118,526,52062,143986,83398,1828288,816672,30168,182,0,1602,924,2572720,6714,0,2512,0,32,2615672,1946,190,0,0,0,0,0,0,0,0,27206,57802,20582,0,0,66164,11244,8832140,883680,0,0,0,0,43742840,1364.58,1316,378214,498740,463624,234740,651040,273822,149314,128612,183270,24,0,0
neg,180984,0,,0,0,0,0,0,0,50168,1758248,6829400,2259190,31332,0,5186782,0,0,0,212,224,9653708,8408512,1721308,982986,0,0,0,0,0,0,0,0,0,0,1568,54944,5903198,4765788,202840,0,24264,19082,27780,38900,4088588,6729686,36,2,0,0,4437676,1385360,928000,720924,662898,851056,1408028,534354,42,0,11377724,768,260,1818,612,5186782,115374,734812,974452,178820,203420,191960,56640,180983.35,11377724,11377724,11174708,75264,2254574,26804,462920,10928338,1209600,0,,,,9897293.76,0,1015742.4,,,0,0,7804,373638,5225464,4750100,479446,75720,15994,172,,0,11377724,13916,2040,444866,513686,896212,8313368,740618,3628,4,0,,,,,,,,,,8344,788,0,0,0,0,0,0,0,0,68930,232716,39176,0,0,325828,49534,16258660,2526504,0,0,0,0,120192610,,,1083082,2076122,1183296,569128,1365052,1469580,1253940,749842,1114656,63640,0,0
neg,29582,2130706436,708,0,0,0,0,0,0,11932,727366,968602,270204,20398,582,867974,0,0,0,0,0,1743664,1487808,569226,222626,0,0,1134,0,2228,304,0,0,0,0,0,28334,514760,1195288,260698,0,1082,1360,850,84234,1499416,412110,28,0,0,0,503826,462682,177000,134816,116092,103628,140978,353896,6162,0,2313202,20,36,494,14,867974,22268,387996,180282,400220,,,165840,29581.89,2313202,2313202,2306482,16200,2166,108032,1100160,1999094,1209600,60154,4,38,0,1718823.36,0.0,278983.68,0,0,0,0,0,155720,975902,717428,138952,9106,1852,120,314,324,2313202,2308,332,58346,156280,60744,1329654,383670,7642,104,0,1166,1222,1712022,49682,0,11736,0,38,1732232,1534,52,0,0,0,0,0,0,0,0,13778,24376,7888,0,0,42866,7724,5521260,568012,0,0,0,0,417100,520.26,686,289982,384144,302364,126496,252680,264602,174702,87922,109154,7036,0,0
neg,30510,0,,0,0,0,0,0,0,9338,536188,879586,610148,36488,2408,1114964,2596,106,0,0,0,1779902,1496952,519064,241226,0,0,0,0,0,0,0,0,0,0,0,42124,765028,1219024,47980,0,4618,1850,2178,23080,1348420,693654,352,4,0,0,758480,334806,168314,126212,112056,119882,158602,206086,76998,12720,2299454,52,56,154,132,1114964,38530,313356,201568,229920,1310700,1310700,283000,30509.07,2299454,2299454,2271280,15017,203982,105806,1084220,2074156,1209600,0,,,,1854533.76,0.0,216034.56,,,0,0,0,156328,629134,670316,561170,50384,6474,350,,156,2299454,3578,476,125292,90724,256618,1445614,141610,10242,2,0,,,,,,,,,,1696,102,0,0,0,0,0,0,0,0,24306,28052,4566,0,0,89838,15058,2004340,590870,0,3600,0,0,509090,,,231402,471654,325946,144832,287982,251876,169154,90880,98390,2040,0,0
neg,80518,2130706432,222,0,0,0,0,0,0,159948,2976792,1827312,115004,5030,32,2135750,0,0,0,3162,4860,4787712,4429668,548222,269892,0,0,0,0,184,44,0,0,0,0,0,13272,1411350,973102,2686394,0,3384,2076,3360,64794,2865046,2144884,574,0,0,0,1200658,1392610,603688,617146,561612,477346,208662,21748,648,0,5340072,14,156,394,30,2135750,35608,307880,238428,104160,106920,100400,57840,80518.07,5340072,5340072,5292398,30876,864,44154,489500,5084118,1209600,139742,2,42,0,4617635.52,0.0,462639.36,0,0,0,0,12654,932100,2915804,1116774,90758,13646,2372,10,0,8,5340072,7594,962,181540,189038,176674,3742046,748882,37176,206,0,646,186,4494098,161078,0,57640,0,22,4659496,3138,240,0,0,0,0,0,0,0,0,21690,65836,23728,0,0,99830,15476,20674000,2076556,0,0,0,0,1873390,1867.3,2110,503922,953076,653994,322614,693182,836394,807924,229712,82882,418,0,0
neg,46208,,,,,0,0,0,0,0,0,0,0,0,0,1246504,0,0,,5988,9540,2466096,2327938,400568,125336,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873184,,,,,1246504,28768,231594,167358,137120,209020,0,46320,46207.93,2873184,2873184,,13934,,,447240,,1209600,,,,,2329594.56,0.0,330042.24,0,0,0,0,0,0,0,0,0,0,0,0,,,2873184,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,10936,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,
neg,59594,2130706432,298,0,0,0,0,0,0,49906,978614,2365134,565836,18660,1070,1697476,0,0,0,0,0,3398936,2794356,721120,537136,0,0,2194,0,1082,162,0,0,0,0,0,96264,1205952,2386530,290474,0,3422,860,1470,338976,3068326,566100,66,0,0,0,824532,902258,353120,307488,291254,285348,446286,565904,3030,0,4120662,1124,1582,842,18,1697476,46110,328932,388700,205880,208180,233400,66360,59594.92,4120662,4120662,4111134,34984,10774,43344,484600,3979220,1209600,129844,4,60,0,3619727.04,0,354976.32,0,0,0,0,286,200972,1426474,1998062,331224,16332,5582,288,0,8,4120662,6328,686,77888,131600,181832,3023714,542822,14334,16,0,420,530,3076698,103738,0,31032,0,24,3646216,2524,228,0,0,0,0,0,0,0,0,28804,23536,13346,0,0,40446,13600,19557060,2032588,58094,3714,0,0,812830,1143.76,1480,377160,947956,654338,295554,545722,460262,281628,152798,234874,28928,0,0
neg,5624,3706,834,0,0,0,0,0,0,644,136760,1214392,360828,1302,0,837050,0,0,0,0,0,1528662,1297690,316980,202800,0,0,57154,0,3160,676,0,0,0,0,0,2358,1709644,0,1924,0,3292,646,724,960,4704,1703496,104,0,0,0,1064320,283794,82776,67066,84870,63384,39246,28464,6,0,1846054,132,150,450,146,837050,29904,98944,217530,210180,,,103480,5623.75,1846054,1846054,1865918,6930,6698,61874,632500,1713926,1209600,101814,100,284,0,1079556.48,73098.24,556968.0,0,336,0,0,0,11360,164042,879952,592226,63026,3202,118,174,194,1846054,4504,416,97562,412634,93156,596178,484472,24030,974,0,3834,1948,85774,41516,526,36452,0,0,1138082,5432,136,0,0,280,73512,0,0,0,0,16706,398,100,0,0,20512,2348,118240,12212,709798,10850,0,0,0,872.18,856,672488,980692,49512,9734,1486,14,0,0,0,0,0,0
neg,29986,2130706454,672,0,0,0,0,0,0,224,208118,1686776,2245586,531226,21524,1968898,0,0,0,0,0,4030992,3393946,823104,557670,0,0,10638,0,1602,122,0,0,0,0,0,0,54232,4637780,1442,0,4938,1240,1380,1906,18070,4657364,8556,0,0,0,2969462,769922,239246,149384,104008,158270,302886,276,0,0,4855012,0,148,196,12,1968898,62488,187720,631928,282060,197940,131780,520,29986.28,4855012,4855012,4865988,18918,73234,115606,6640,4693454,1209600,213924,4,224,0,2770147.2,449114.88,1463061.12,0,1296,0,0,0,15224,322620,1111924,2290040,893400,58540,1706,740,756,4855012,9458,1184,401222,1054626,248158,1472574,1432466,73298,466,2,1014,290,2002850,41608,0,12052,0,50,2863266,7338,1234,0,0,13430,449594,0,0,0,0,34138,11974,5086,0,0,108038,21842,18006800,2879984,0,0,0,0,0,2445.26,2198,1974438,1701658,203346,81992,165268,153960,104632,84312,208422,15426,0,0
neg,88,2130706432,24,0,0,0,0,0,0,160,19038,6214,0,0,0,10114,0,0,0,0,0,23298,13154,28110,2486,0,0,0,0,0,10,0,0,0,0,0,0,0,6804,18608,0,210,36,80,898,116,23180,892,0,0,0,21326,1914,610,328,246,190,100,378,116,204,51468,14,12,40,0,10114,596,19140,8824,,,,27380,88.56,51468,51468,48028,63,16,4576,50620,25546,1209600,972,2,20,0,10151.04,0.0,14400.0,0,30,0,0,0,11110,13068,686,544,4,0,0,0,4,51468,1206,32,366,104,650,7772,14426,768,88,0,78,14,12666,2210,0,0,0,0,13112,304,106,0,0,0,0,0,0,0,0,602,0,0,12460,1442,418,74,38380,3886,0,264,0,0,0,1.82,126,16026,5322,1914,818,1188,44,90,10,0,0,0,0
neg,8,2,2,0,0,0,0,0,0,486,4546,2190,0,0,0,2772,0,116,0,0,0,12524,10628,8708,494,0,0,0,0,6,12,0,0,0,0,0,0,0,0,7222,0,60,0,0,980,90,4022,2070,0,0,0,5838,414,152,32,36,186,406,48,10,100,21238,0,10,0,0,2772,160,7242,1444,,,,8520,8.82,21238,21238,22080,25,0,2024,21020,7266,1209600,224,2,4,0,2347.2,0.0,3824.64,2,8,0,0,44,4712,1526,938,2,0,0,0,0,6,21238,1138,10,10,12,0,956,3828,1238,30,0,0,38,2478,124,0,0,0,0,2672,40,72,0,0,0,0,0,0,0,0,140,0,0,0,0,10,10,7220,722,0,12,0,0,0,0.74,550,5036,2018,168,0,0,0,0,0,0,0,0,0
neg,0,2130706444,20,0,0,0,0,0,0,230,13986,2170,0,0,0,1766,0,0,0,0,0,20962,17466,8486,1578,0,0,0,0,30,44,0,0,0,0,0,0,0,1358,15028,0,106,8,274,856,48,1424,13670,0,0,0,12356,2546,472,180,68,210,370,116,40,28,29502,0,0,18,0,1766,348,4146,4178,,,,8040,,29502,29502,30752,51,0,2834,28980,16482,1209600,788,2,10,0,8825.28,0.0,6488.64,0,12,0,0,172,12796,2504,398,516,0,0,0,0,6,29502,1266,16,110,34,200,2644,10002,2060,54,0,42,42,9746,1668,0,0,0,0,9794,98,96,0,0,0,0,0,0,0,0,484,0,0,0,0,292,72,45940,4596,0,0,0,0,0,2.16,86,8384,3728,978,212,556,772,562,1194,0,0,0,0
neg,57734,374,360,0,0,0,0,0,0,5418,822914,2480112,729786,39380,2896,1680046,0,0,0,0,0,3449492,2795454,968594,533402,0,0,0,0,886,270,0,0,0,0,0,6608,2418510,954240,701148,0,28370,25018,37070,511456,2968520,510048,24,0,0,0,1646094,1135868,401206,240868,152440,117654,161454,223910,1012,0,4419214,934,86,602,32,1680046,49322,418842,542942,222980,264680,335020,134000,57734.6,4419214,4419214,4372462,20751,2830,69026,778260,4080506,1209600,97912,6,48,0,3504300.48,96.0,571795.2,0,0,0,0,0,189154,1308610,2049276,484758,40580,7730,398,72,78,4419214,8570,1052,95624,306670,340284,2699622,600330,28116,238,0,804,652,210224,100162,0,199844,0,10,3552836,2912,144,0,0,0,274,0,0,0,0,32250,189366,30516,0,0,74962,11816,63675140,6433614,0,0,0,0,1516900,2586.6,2586,615960,622926,401176,440522,1868100,131816,6,0,0,0,0,0
neg,59188,450,440,0,0,0,0,0,0,63354,722486,2512692,1647910,115516,0,2210802,0,0,0,0,0,4952002,4436378,602680,359434,0,0,0,0,1836,314,0,0,0,0,0,0,1413574,3636144,12240,0,6110,2846,3232,10576,1981052,3048738,9402,2,0,0,2566392,1013678,446840,315886,252588,220424,230510,15640,0,0,5557518,0,22,174,78,2210802,72152,296042,303624,142860,120720,125600,68720,59188.46,5557518,5557518,5641298,18129,88952,60902,693460,5061958,1209600,247442,0,162,0,3904031.04,0.0,1146527.04,0,0,0,0,2192,257286,1361480,1979092,1244954,165632,48538,2784,74,84,5557518,17294,2194,7504,581640,580652,2192588,1661598,18486,2,0,660,732,3765196,47086,512,1718,0,46,3947410,6818,580,0,0,0,0,0,0,0,0,37234,31752,6122,0,0,210180,35220,379940,132178,0,0,0,0,1924530,4086,5222,1219882,1465296,349694,159398,352138,408248,382326,316612,406710,1654,0,0
neg,56,4,4,0,0,0,0,0,4118,17466,11258,1698,0,0,0,10094,0,0,0,5952,11270,26308,22426,24060,3250,0,0,0,0,12,8,0,0,0,0,0,0,17670,4986,11884,0,1908,50,70,56,88,2024,14544,4864,10936,0,31382,1392,432,382,546,252,128,26,0,0,56414,8,14,8,0,10094,522,12624,11262,,,,23340,55.67,56414,56414,57492,90,0,5162,55740,34688,1209600,1128,26,46,0,8335.68,5614.08,19400.64,6,56,0,1792,18492,6056,7422,510,148,120,0,0,0,18,56414,1538,44,92,614,3644,7686,18818,2092,12,0,10,10,7486,86,0,218,0,0,10280,190,82,0,0,20,8938,0,0,0,0,742,0,0,522,294,388,82,1520,152,6036,22,0,0,0,296.94,160,27014,5648,1138,276,220,152,36,56,0,0,0,0
neg,58846,104,90,0,0,0,0,0,0,1788,1116020,2412380,320842,3742,0,1566354,0,0,0,0,0,3511050,3086304,608376,352398,0,0,0,0,216,36,0,0,0,0,0,87658,2166536,732840,867738,0,2446,1094,1908,56944,2628544,1162298,1538,0,0,0,1199106,1125880,328992,256974,213734,182148,257002,290884,52,0,4120022,206,120,674,16,1566354,41760,365962,240716,194920,165340,151080,90700,58846.89,4120022,4120022,4115762,23304,7134,44466,484100,3854772,1209600,112470,2,88,0,3429539.52,0.0,422074.56,0,0,0,0,0,158256,2030630,1484766,168682,10592,1834,12,30,34,4120022,5024,550,22232,275598,111690,2048374,1350080,40944,278,2,154,106,3310608,36242,0,78364,0,26,3468316,2438,346,0,0,0,0,0,0,0,0,23534,68502,11672,0,0,118700,16476,285880,49430,0,0,0,0,2441390,1542.68,1482,460094,684282,505934,283330,706244,600100,344538,144462,122548,3240,0,0
neg,38698,108,,0,0,0,0,14570,351938,1233438,613980,124250,342,0,0,1080130,0,0,0,191112,280716,1906098,1887446,950614,151652,0,0,0,0,110,86,0,0,0,0,0,0,0,267358,2071160,0,3476,1568,2132,3530,69386,2258426,0,0,0,0,510874,740044,341160,218176,126386,82692,60386,65482,53456,139862,3048320,4016,4970,7674,0,1080130,32618,763846,186178,378920,400300,,167680,38698.06,3048320,3048320,3054130,13854,26100,60470,624920,2338518,1209600,0,,,,1957099.2,0.0,378825.6,6,372,0,221256,669388,1106918,293134,35938,9280,2480,124,0,,0,3048320,2864,354,33702,106312,96822,1072712,1012708,13042,2,0,,,,,,,,,,1240,70,0,0,0,0,0,0,0,0,18352,8140,2698,4997048,620260,73686,9390,2334040,255526,2974672,34532,0,0,0,1248.38,948,391284,330986,168136,59860,122338,200920,119268,919600,26106,20,0,0
neg,26,8,8,0,0,0,0,0,0,174,1244,8368,5160,0,0,6520,0,58,0,0,0,18044,11410,26578,1122,0,0,0,0,0,0,0,0,0,0,0,0,14944,0,2,0,358,540,736,1540,4012,7758,2,0,0,0,13684,926,152,106,50,24,4,0,0,0,44674,0,0,2,0,6520,460,21250,5278,,,,26180,25.6,44674,44674,35458,29,46,3256,44220,14946,1209600,476,2,0,0,5401.92,0.0,8647.68,,,0,0,0,488,4720,8408,1082,238,10,0,0,4,44674,138,22,60,1144,1386,6080,4828,1284,4,0,12,0,1190,0,0,10,0,0,2052,38,2,0,0,0,12,0,0,0,0,444,0,0,0,0,126,50,1160,266,818,76,0,0,0,,,9122,5532,244,36,12,0,0,0,0,0,0,0
neg,800022,,,,,0,0,0,2018,497298,2104958,1428622,1025768,589154,102922,30850342,101706,48,,936088,2174334,53674354,37484386,33970612,16800514,,0,329586,0,,,0,0,0,0,0,0,1270134,4463872,16734,0,2312,740,926,1486,47798,5697470,8,0,0,0,2979654,1192110,345128,243574,181282,154012,189382,375292,88666,1640,88581272,,,,,30850342,1648800,9666372,24279586,424640,476880,506060,89060,800021.02,,,5910036,34052,,,219200,5750740,,,,,,50453303.04,22154846.4,14791825.92,30720,,0,0,15978,395568,1679878,2444112,1037656,165986,11254,308,,,,2228,592,665290,750892,3158718,1154890,18130,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,2570596,918486,647242,266248,381240,241280,232318,446602,46718,10,,
neg,45304,134,64,0,0,0,0,0,0,1746,590094,1824950,282820,4906,0,1358268,0,0,0,0,0,2428410,2129032,735946,224252,0,0,0,0,332,118,0,0,0,0,0,0,0,305886,2398630,0,5078,3258,4652,7658,1133274,1550596,0,0,0,0,813038,866192,431698,212438,107936,70738,55068,73146,55580,18682,3165222,3440,1420,7018,2,1358268,43602,473010,261254,248720,319340,1310700,160720,45304.19,3165222,3165222,,12480,9674,68950,737200,,1209600,90500,0,252,0,2323778.88,0.0,376320.96,,,0,0,0,157384,1367970,1013712,143118,18538,3780,14,1224,1438,3165222,4282,678,67910,233410,116534,1964316,309950,7424,12,0,90,168,2218232,1154754,0,1062,0,0,2343346,3658,1226,0,0,0,0,0,0,0,0,21344,11312,3508,6778718,922154,104888,14956,184460,48008,3028146,37034,0,0,15304210,,,398160,404920,251440,74502,130816,168310,151136,1100914,24294,24,0,0
pos,172862,980,,0,0,0,0,48876,2302520,4810230,7490252,4237082,1113372,98006,5312,7993868,6944,62,,736872,1131306,14287340,11827134,5417700,2961672,32,0,5920,0,3976,176,0,0,0,0,0,0,0,1389260,18716390,0,42696,62540,124600,713130,12724758,6437912,14,0,0,0,9182834,5462366,2351384,1209904,638604,367686,242610,236090,258656,155516,20441856,6212,7142,19536,14,7993868,265328,835512,4576624,583520,593640,521240,503920,172861.64,20441856,20441856,20423392,87782,3478,,1073160,20105650,1209600,580496,,,,11954703.36,512941.44,7631467.2,,,408,568540,3851722,7098432,6465652,2002976,111214,6268,438,0,,130,20441856,7684,1436,4210468,3772046,4690508,7409660,13848,0,0,0,1446,3926,10604414,3280342,0,8864,0,0,11318278,31620,568,,,,,,,,,174762,50660,10238,0,0,574798,87946,350560,45454,0,0,0,0,,,,8338094,3467236,3368594,532462,1010092,1157528,2061020,162134,8490,0,0,0
neg,918,24,,0,0,0,0,0,0,27902,30170,46852,0,0,0,45478,0,0,0,890,1512,107332,101320,14356,2150,0,0,0,0,12,28,0,0,0,0,0,0,0,1994,102930,0,1610,128,74,78,92,101714,986,242,0,0,66550,10776,9924,7886,4186,4030,1562,10,0,0,122652,0,2,0,0,45478,846,8942,5370,,,,13840,918.63,122652,122652,122306,275,0,11936,121980,105052,1209600,1230,,,,49265.28,0.0,54380.16,0,36,0,0,2798,5928,60464,30692,4970,54,18,0,,20,122652,1612,46,40,29834,11210,17628,42696,1858,0,0,,,,,,,,,,134,36,0,0,0,0,0,0,0,0,600,132,36,0,0,1036,294,0,0,0,0,0,0,0,263.58,126,56926,10808,2682,782,1836,1928,5008,24774,180,0,0,0
neg,59804,348,,0,0,0,0,0,0,852,553046,2674960,670470,67886,1312,1815908,0,0,0,0,0,3601490,3229468,625278,317452,0,0,0,0,272,1842,0,0,0,0,0,864,867634,2199070,900958,0,2414,1826,2666,22912,2252516,1684286,1906,0,0,0,1249690,1159510,454690,321542,230152,175450,257418,120074,0,0,4227310,154,396,1252,0,1815908,48982,378570,242850,173160,167560,200760,77460,59804.81,4227310,4227310,4211146,21869,50710,54188,591020,3968526,1209600,0,,,,3403380.48,0.0,562931.52,0,0,0,0,0,84688,1675894,1844698,332622,28178,2438,8,,0,4227310,4602,582,90896,380242,204932,2282170,982568,22392,142,0,,,,,,,,,,1950,90,0,0,0,0,0,0,0,0,22872,55460,11880,7847534,1936694,148506,19214,7699800,998300,116350,5364,0,0,693860,1181.36,1288,580022,647668,455198,234804,609398,845482,509990,78934,7030,0,0,0
neg,336,148,90,0,0,0,0,0,452,18050,97234,60418,0,0,0,51698,0,0,0,3424,5614,173346,159948,55040,7204,0,0,0,0,216,38,0,0,0,0,0,0,0,0,176154,0,1834,40,76,124,1224,46174,125128,1554,0,0,157052,10310,3186,1742,1776,1122,714,252,0,0,231970,0,0,4,0,51698,1656,32276,22666,,,,53780,336.74,231970,231970,231480,242,0,22510,230520,176450,1209600,3478,0,32,0,34453.44,0.0,140596.8,4,72,0,72,7936,52816,103564,11034,486,188,58,0,24,40,231970,1872,102,3728,70878,25266,36016,34102,4078,112,0,188,64,34732,62,0,22,0,0,39300,598,268,0,0,0,0,0,0,0,0,1358,110,16,0,0,2184,314,500,50,0,0,0,0,0,393.54,312,144236,18156,4108,1964,3700,2366,1004,620,0,0,0,0
neg,56558,232,202,0,0,0,0,0,0,32452,762500,2210702,550914,18600,0,1751822,1408,0,0,1270,2748,3102180,2697106,654760,340494,0,0,0,0,194,40,0,0,0,0,0,85508,1364966,1616162,508532,0,3112,1732,1594,48232,2265558,1253528,1412,0,0,0,1240146,895232,304402,208302,158982,135908,159394,458752,14050,0,3758692,948,5832,1096,4,1751822,49430,305260,346202,203460,198380,210960,35940,56558.82,3758692,3758692,3756078,23667,2402,8098,123460,3575168,1209600,110200,0,182,0,3164430.72,0.0,408563.52,0,0,0,0,2016,126998,1155244,1924466,340110,20914,5202,218,94,106,3758692,4676,558,47210,245630,153148,2561232,548496,14062,156,0,468,212,2847368,1218008,48,36404,0,0,3188472,1780,168,0,0,0,0,0,0,0,0,25764,31110,8018,0,0,81730,15212,269000,45542,0,0,0,0,1942700,1218.76,1284,429718,576312,436608,213506,439352,997906,226782,107008,146898,1078,0,0
neg,32566,402,312,0,0,0,0,0,0,872,117026,1622224,546934,23128,224,959524,0,0,0,0,0,2076782,1832882,409424,203698,0,0,0,0,1286,270,0,0,0,0,0,28874,777914,1338862,164758,0,2052,4758,5044,279982,1653582,364986,4,0,0,0,956484,450654,194838,139688,112208,92398,96334,265056,2748,0,2486704,126,736,712,8,959524,25264,233946,174152,156200,235320,,13000,32566.77,2486704,2486704,2493286,15404,12140,3772,62620,2310408,1209600,68656,0,96,0,1945651.2,0.0,362866.56,0,0,0,0,0,918,612796,1325830,345010,21194,4284,376,338,376,2486704,3722,508,13876,224378,112392,1041888,891870,21554,220,0,572,1010,1894256,238418,42,9128,0,0,1966168,1924,264,0,0,0,0,0,0,0,0,13308,20328,3802,0,0,61206,11666,214680,37692,0,0,0,0,3749770,958.9,1098,380870,490078,306778,143392,257370,293544,183286,93662,151292,10136,0,0
neg,372,26,22,0,0,0,0,0,0,78,8490,19758,0,0,0,11758,0,0,0,0,0,28192,24334,6150,2010,0,0,0,0,14,6,0,0,0,0,0,0,23570,4756,0,0,64,12,26,26,362,27300,536,0,0,0,16990,9630,1446,182,56,12,4,6,0,0,34378,2,92,44,0,11758,420,2370,3764,,,,5920,372.2,34378,34378,36184,76,156,3312,34160,28326,1209600,1180,0,0,0,22721.28,0,5543.04,0,0,0,0,0,5166,20674,2118,258,92,18,0,2,6,34378,124,12,390,1130,674,4570,19826,1522,78,0,46,58,22940,13492,0,4,0,8,23318,66,22,0,0,0,0,0,0,0,0,238,28,6,0,0,718,150,1360,676,0,0,0,0,0,41.76,46,6224,5630,1670,370,1036,13396,0,0,0,0,0,0
neg,1350,0,,0,0,0,0,0,0,946,53118,28076,0,0,0,40684,0,44,0,0,0,86176,81180,14150,2676,0,0,0,0,0,0,0,0,0,0,0,0,25148,13166,43826,0,1706,38,68,106,1570,78648,4,0,0,0,35876,37200,6376,1698,228,182,580,0,0,0,100340,52,418,76,4,40684,956,8760,5352,1310700,1310700,1310700,13800,1350.49,100340,100340,102792,260,3186,9894,100040,82140,1209600,0,,,,72852.48,0.0,7632.96,,,0,0,0,15818,65118,924,208,62,10,0,,0,100340,1648,26,1044,8500,3492,56208,9016,2192,14,0,,,,,,,,,,96,38,0,0,0,0,0,0,0,0,404,274,74,0,0,1654,394,264520,27934,0,0,0,0,350490,,,10178,12140,3664,1310,3356,50634,586,106,166,0,0,0
neg,16,12,10,2,0,0,0,0,0,6,2312,2578,0,0,0,714,0,0,0,0,0,3588,1656,43160,596,0,0,0,0,18,46,0,0,0,0,0,0,0,1076,3820,0,204,306,566,1134,444,1958,284,0,0,0,3140,514,140,86,244,50,464,72,26,160,46768,0,0,0,0,714,152,41398,1746,,,,43020,15.27,46768,46768,47944,25,10,4616,46600,4928,1209600,306,2,2,0,2140.8,0.0,1683.84,14,38,0,0,0,1740,1598,882,676,0,0,0,0,20,46768,1148,14,10,8,586,898,1538,660,34,0,2,136,2098,0,0,12,0,0,2236,28,102,0,0,0,0,0,0,0,0,204,0,0,96,32,124,28,7640,762,6846,16,0,0,0,0.58,32,2926,1540,142,36,84,82,74,12,0,0,0,0
neg,67250,1214,1178,0,0,0,0,0,0,2764,279998,3502876,1625166,163888,0,2457708,0,0,0,0,0,4525970,3505190,1616422,922076,0,0,0,0,1764,438,0,0,0,0,0,0,98334,137530,5338828,0,3734,1184,1954,562134,4091068,913726,888,4,0,0,2307402,1258610,560398,391114,300064,339504,417600,0,0,0,6143242,0,1898,410,32,2457708,104106,757318,855298,315920,338980,321920,31040,67250.78,6143242,6143242,6144894,29495,12198,1722,85740,5574692,1209600,228712,0,132,0,4112716.8,0.0,1458065.28,0,0,0,0,0,16812,705948,2503050,1766916,532930,41342,7694,64,72,6143242,8724,1336,249486,1244084,245178,2156088,1603872,64510,1404,10,1790,1152,4128826,341044,0,2204,0,22,4158280,5260,562,0,0,0,0,0,0,0,0,48456,45166,8696,0,0,168406,52926,38260,29626,0,0,0,0,7923450,2380.96,2454,1527808,1183794,610338,252976,491562,373862,275732,323150,483464,52006,0,0
pos,1686198,,,,,0,0,1804,1109544,5727490,9635772,4608760,470018,4816,0,46819558,27508,4046,,6710728,11371396,103756936,89101316,45652888,20498948,,0,0,0,,,0,0,0,0,0,0,932,6754422,14802850,0,13288,6752,14066,26460,749210,20748152,276,0,0,0,9129740,4991386,2914688,1669906,864128,581484,831094,568586,7078,114,156119556,,,,,46819558,1826056,11853948,33758510,483440,433140,364900,438420,1686198.32,156119556,156119556,21915964,134032,,,1195400,21558204,1209600,,,,,101147058.2,37061302.08,16516630.08,338,914,0,53562,1419154,6972968,9560840,3406242,129388,14804,1240,6,,,156119556,6926,1872,2780126,4282824,12309520,2172458,4478,0,0,0,,,,,,,,,,,,,,,,,,,,1100776,,,,,,,,,,,,,,2916.6,3714,7775184,3006780,1954480,755592,1577680,5124750,1036234,309602,17902,0,,
